Naslov,Cijena,URL_Proizvoda,URL_Slike,Stanje_Medija,Stanje_Omota,Tip_Artikla
Endangered Species (Vinyl Stdeclat Transparent),39.90,https://menartshop.hr/proizvod/endangered-species-vinyl-stdeclat-transparent/,https://menartshop.hr/app/uploads/2026/01/acbeb40a-e36e-4311-a5c2-ce2ac6ef8c6e.png,Novo,Novo,LP
Ritual I & II (Limited Transparent Orange Vinyl),50.63,https://menartshop.hr/proizvod/ritual-i-ii-limited-transparent-orange-vinyl/,https://menartshop.hr/app/uploads/2025/12/defa69aa-e17a-49aa-add5-6ed394658b2a.png,Novo,Novo,LP
Talk (30th Anniversary White Vinyl edition),64.75,https://menartshop.hr/proizvod/talk-30th-anniversary-white-vinyl-edition/,https://menartshop.hr/app/uploads/2025/12/64f1b386-362b-460d-9357-23118a76e3a7.png,Novo,Novo,LP
Tokyo 1999 vol. (Clear Vinyl),45.50,https://menartshop.hr/proizvod/tokyo-1999-vol-clear-vinyl/,https://menartshop.hr/app/uploads/2025/12/53d0e6e6-b0e7-4b96-9f3a-29d2530ee1e7.png,Novo,Novo,LP
Springsteen: Deliver Me From Nowhere – Soundtrack (Gray asbury vinyl),50.63,https://menartshop.hr/proizvod/springsteen-deliver-me-from-nowhere-soundtrack-gray-asbury-vinyl/,https://menartshop.hr/app/uploads/2025/12/9e687e0e-b791-4dea-bc0a-43613794c0cb.png,Novo,Novo,LP
One More Time (Ltd. Clear Lp Retail Exkl.),27.40,https://menartshop.hr/proizvod/one-more-time-ltd-clear-lp-retail-exkl/,https://menartshop.hr/app/uploads/2025/12/a0e5a2bb-fded-4bfc-8a35-283ffaf59803.png,Novo,Novo,LP
Memento Mori Mexico City 2023 (Silver vinyl),85.29,https://menartshop.hr/proizvod/memento-mori-mexico-city-2023-silver-vinyl/,https://menartshop.hr/app/uploads/2025/12/f429b470-628f-4cf6-96f8-2375dee3e583.png,Novo,Novo,LP
Voila! The Very Best Of (Limited Vinyl),39.90,https://menartshop.hr/proizvod/voila-the-very-best-of-limited-vinyl/,https://menartshop.hr/app/uploads/2025/12/b5593c96-99dc-400f-9377-4a8db2417446.png,Novo,Novo,LP
Carnage Visors Soundtrack Faith – Rarities & B Sides LTD Smoke Vinyl,56.15,https://menartshop.hr/proizvod/carnage-visors-soundtrack-faith-rarities-b-sides-ltd-smoke-vinyl/,https://menartshop.hr/app/uploads/2025/12/afe0c9cc-1829-41fe-8e48-e95cc1ddbbeb.png,Novo,Novo,LP
Carnage Visors Soundtrack Faith – Rarities & B Sides LTD Dark Marble Purple Vinyl,82.25,https://menartshop.hr/proizvod/carnage-visors-soundtrack-faith-rarities-b-sides-ltd-dark-marble-purple-vinyl/,https://menartshop.hr/app/uploads/2025/12/00ddc9bd-768a-461a-86ba-08acf20fde5f.png,Novo,Novo,LP
GO:OD AM (10 Year Anniversary White & Yellow Vinyl edition),81.45,https://menartshop.hr/proizvod/good-am-10-year-anniversary-white-yellow-vinyl-edition/,https://menartshop.hr/app/uploads/2025/12/5a0e09a1-f041-4938-8aa3-364385fe9fc5.png,Novo,Novo,LP
High Times: Singles 1992-2006 -Tour Edition 2025 (Marbled Steel Vinyl Tour edition),58.58,https://menartshop.hr/proizvod/high-times-singles-1992-2006-tour-edition-2025-marbled-steel-vinyl-tour-edition/,https://menartshop.hr/app/uploads/2025/12/20561779-294a-4371-a76f-66ad1001f19c.png,Novo,Novo,LP
dBpm 15 (RSD Black Friday 2025 Red Vinyl edition),29.24,https://menartshop.hr/proizvod/dbpm-15-rsd-black-friday-2025-red-vinyl-edition/,https://menartshop.hr/app/uploads/2025/12/59fd99d6-8e03-4551-b5c4-982044c73426.png,Novo,Novo,LP
Dimension Hatross (Ltd.Edition Splatter Vinyl),30.30,https://menartshop.hr/proizvod/dimension-hatross-ltd-edition-splatter-vinyl/,https://menartshop.hr/app/uploads/2025/12/7ef6ed1b-b4c3-4660-915b-d1b0638cf6ea.png,Novo,Novo,LP
Newk’s Time (Blue Note Classic Vinyl Series 2023),27.20,https://menartshop.hr/proizvod/newks-time-blue-note-classic-vinyl-series-2023/,https://menartshop.hr/app/uploads/2025/12/02e3f8aa-da7f-47ba-a029-c29e4389e771.png,Novo,Novo,LP
Let England Shake – Demos (Vinyl),24.55,https://menartshop.hr/proizvod/let-england-shake-demos-vinyl/,https://menartshop.hr/app/uploads/2025/12/0f4f95e8-28d7-4168-89a9-f40097182d8d.png,Novo,Novo,LP
Passion (Reissue Vinyl),30.30,https://menartshop.hr/proizvod/passion-reissue-vinyl/,https://menartshop.hr/app/uploads/2025/12/04230d02-1b0e-4cb0-b52a-e9f37a298cc1.png,Novo,Novo,LP
Birdy (Reissue Vinyl),18.10,https://menartshop.hr/proizvod/birdy-reissue-vinyl/,https://menartshop.hr/app/uploads/2025/12/fcb7feb6-f0cf-4e40-a038-cd33712a43bb.png,Novo,Novo,LP
Conspiracy Of One (Reissue Vinyl),30.30,https://menartshop.hr/proizvod/conspiracy-of-one-reissue-vinyl/,https://menartshop.hr/app/uploads/2025/12/efbfa93b-51d7-4bbb-83ab-09b477c057c2.png,Novo,Novo,LP
12″Ers (RSD Black Friday 2025 Black vinyl EP edition),29.95,https://menartshop.hr/proizvod/12ers-rsd-black-friday-2025-black-vinyl-ep-edition/,https://menartshop.hr/app/uploads/2025/11/ae8b93a4-f40e-4b2c-93da-3d00296bd3ac.png,Novo,Novo,LP
Rolling Thunder Revue (Live) (RSD Black Friday 2025 Black vinyl edition),29.95,https://menartshop.hr/proizvod/rolling-thunder-revue-live-rsd-black-friday-2025-black-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/b74121af-4430-4a1a-886c-0ce78eb0eaa0.png,Novo,Novo,LP
Not The Captains Birthday Party (Clear Splatter Vinyl) (Indie Crystal Exclusive),31.60,https://menartshop.hr/proizvod/not-the-captains-birthday-party-clear-splatter-vinyl-indie-crystal-exclusive/,https://menartshop.hr/app/uploads/2025/11/a28a52b9-ce3b-4639-b952-3865b418ce1b.png,Novo,Novo,LP
The Beat At The BBC (RSD Black Friday 2025 Clear Vinyl edition),49.90,https://menartshop.hr/proizvod/the-beat-at-the-bbc-rsd-black-friday-2025-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/66fcd8d6-46fc-49a9-be28-6a72d96b13f8.png,Novo,Novo,LP
"Live Antology: From The Vaults, Vol.1 (RSD Black Friday 2025 Turquoise Vinyl edition)",48.20,https://menartshop.hr/proizvod/live-antology-from-the-vaults-vol-1-rsd-black-friday-2025-turquoise-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/7f66d2c4-573d-4034-8831-ea7f40ae8657.png,Novo,Novo,LP
Rent (RSD Black Friday 2025 Red & Milky Clear Vinyl edition),49.90,https://menartshop.hr/proizvod/rent-rsd-black-friday-2025-red-milky-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/911f09d8-8c28-436f-8135-c798db862b74.png,Novo,Novo,LP
Greatest Hits (RSD Black Friday 2025 Clear vinyl edition),29.95,https://menartshop.hr/proizvod/greatest-hits-rsd-black-friday-2025-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/a3952c8c-6541-4345-a35c-ac2edee5121c.png,Novo,Novo,LP
Trouble In Paradise: Demos (RSD Black Friday 2025 Black vinyl edition),28.25,https://menartshop.hr/proizvod/trouble-in-paradise-demos-rsd-black-friday-2025-black-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/31587dd8-5048-40ba-9a55-57cdb00b5eaf.png,Novo,Novo,LP
ig Poppa Remix (RSD Black Friday 2025 Red Vinyl edition),28.25,https://menartshop.hr/proizvod/ig-poppa-remix-rsd-black-friday-2025-red-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/865c6602-0b2f-4e96-8907-cfab72a7e77c.png,Novo,Novo,LP
Gettin Money (The Get Money Remix) (RSD Black Friday 2025 Money-Green Vinyl edition),28.25,https://menartshop.hr/proizvod/gettin-money-the-get-money-remix-rsd-black-friday-2025-money-green-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/62c9ee56-e706-45b0-8c9d-f2d733f7adc8.png,Novo,Novo,LP
Live At Wembley 1995 (RSD Black Friday 2025 Coloured Vinyl edition),29.95,https://menartshop.hr/proizvod/live-at-wembley-1995-rsd-black-friday-2025-coloured-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/1efe54dd-08c4-49c1-8479-3b690560f944.png,Novo,Novo,LP
Dead Dawn (Indie Crystal Exclusive Splatter Vinyl),31.60,https://menartshop.hr/proizvod/dead-dawn-indie-crystal-exclusive-splatter-vinyl/,https://menartshop.hr/app/uploads/2025/11/c6f329d2-33de-4faf-ac66-5e4c7507d058.png,Novo,Novo,LP
Back To The Front Lp Crystal,31.60,https://menartshop.hr/proizvod/back-to-the-front-lp-crystal/,https://menartshop.hr/app/uploads/2025/11/b1a77231-d958-4db9-9c8e-8fd97f7f6ab6.png,Novo,Novo,LP
"Live At CBGB, 1977 (140 Gr. Vinyl Red) (RSD Black Friday 2025 Red Vinyl edition)",29.90,https://menartshop.hr/proizvod/live-at-cbgb-1977-140-gr-vinyl-red-rsd-black-friday-2025-red-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/12711093-bef6-4575-b9a5-bfd1410ee40f.png,Novo,Novo,LP
Welcome To My Nightmare Live From The Forum 6/17/775 Lp,39.90,https://menartshop.hr/proizvod/welcome-to-my-nightmare-live-from-the-forum-6-17-775-lp/,https://menartshop.hr/app/uploads/2025/11/52fc107e-38b0-485e-bc1e-d3f113a89233.png,Novo,Novo,LP
Watchmen – Soundtrack (RSD Black Friday 2025 Picture vinyl edition),39.90,https://menartshop.hr/proizvod/watchmen-soundtrack-rsd-black-friday-2025-picture-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/5efaa3d8-f429-487e-b63d-b166d0e4037d.png,Novo,Novo,LP
Tentative Decisions: 1974-1976 (RSD Black Friday 2025 Clear Vinyl edition),39.90,https://menartshop.hr/proizvod/tentative-decisions-1974-1976-rsd-black-friday-2025-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/1fd50cfd-d29a-40ee-ba34-677415a40977.png,Novo,Novo,LP
Take Me On – 40Th Anniversary (RSD Black Friday 2025 Red vinyl edition),28.30,https://menartshop.hr/proizvod/take-me-on-40th-anniversary-rsd-black-friday-2025-red-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/13344cc8-b899-4527-b027-6f2085bb61fe.png,Novo,Novo,LP
My God (Splatter Vinyl edition),33.25,https://menartshop.hr/proizvod/my-god-splatter-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/e9eb50ba-1f76-4cf0-8a4e-d5f803e36bde.png,Novo,Novo,LP
Live 1975 (RSD Black Friday 2025 Clear vinyl edition),49.90,https://menartshop.hr/proizvod/live-1975-rsd-black-friday-2025-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/5fb78ae3-99f5-420e-a156-4cd5af0b6eaa.png,Novo,Novo,LP
It’s Better If You Don’t Understand (RSD Black Friday 2025 Black vinyl EP edition),24.95,https://menartshop.hr/proizvod/its-better-if-you-dont-understand-rsd-black-friday-2025-black-vinyl-ep-edition/,https://menartshop.hr/app/uploads/2025/11/0b378c96-f508-4ccb-ba1d-4ea16d318db3.png,Novo,Novo,LP
Live In Copenhagen 1968 (RSD Black Friday 2025 Crystal Clear Vinyl edition),49.90,https://menartshop.hr/proizvod/live-in-copenhagen-1968-rsd-black-friday-2025-crystal-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/e6069802-a035-4d08-9fe9-008764746053.png,Novo,Novo,LP
"Warfield, San Francisco, Ca Oct 4 & 6, 1980 (RSD Black Friday 2025 Black vinyl edition)",49.90,https://menartshop.hr/proizvod/warfield-san-francisco-ca-oct-4-6-1980-rsd-black-friday-2025-black-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/1c967fab-dc1a-4d65-bc1c-86f40109b2c4.png,Novo,Novo,LP
On A Back Porch Vol. 2 (RSD Black Friday 2025 Black vinyl edition),24.95,https://menartshop.hr/proizvod/on-a-back-porch-vol-2-rsd-black-friday-2025-black-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/2796bba2-82ed-4f93-8a85-15baf44d6cd5.png,Novo,Novo,LP
Yoshimi Battles the Pink Robot Live at the Zoo Amphitheatre (RSD Black Friday 2025 Yellow vinyl edition),44.90,https://menartshop.hr/proizvod/yoshimi-battles-the-pink-robot-live-at-the-zoo-amphitheatre-rsd-black-friday-2025-yellow-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/ba5e6c82-6788-4b22-9922-3e768b73a1d2.png,Novo,Novo,LP
Mad Season: Live (RSD Black Friday 2025 Brown vinyl edition),59.85,https://menartshop.hr/proizvod/mad-season-live-rsd-black-friday-2025-brown-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/39e2d436-a9af-452b-a3a5-9ca37946bfa4.png,Novo,Novo,LP
Royal Bastards (Hot pink vinyl),39.55,https://menartshop.hr/proizvod/royal-bastards-hot-pink-vinyl/,https://menartshop.hr/app/uploads/2025/11/efcb0de6-11e7-4aa3-aa04-19bf68307b1c.png,Novo,Novo,LP
Una Storia Importante (Black vinyl),50.64,https://menartshop.hr/proizvod/una-storia-importante-black-vinyl/,https://menartshop.hr/app/uploads/2025/11/3882a765-f40d-4c04-a642-7469860f5295.png,Novo,Novo,LP
STOOGES LP,28.25,https://menartshop.hr/proizvod/stooges-lp/,https://menartshop.hr/app/uploads/2025/11/dfd1298b-085b-4a95-9857-f99d62317bd3.png,Novo,Novo,LP
Somewhere Back In Time Lp,39.90,https://menartshop.hr/proizvod/somewhere-back-in-time-lp/,https://menartshop.hr/app/uploads/2025/11/dbdf0bb3-77b2-43ca-ab20-e2395a58d1de.png,Novo,Novo,LP
The Blue Moods Of Spain (Limited Rocktober 2025 Blue Vinyl edition),48.20,https://menartshop.hr/proizvod/the-blue-moods-of-spain-limited-rocktober-2025-blue-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/72830cd9-0d29-48b7-baf2-b45765b2f5c0.png,Novo,Novo,LP
The Singles (Red & White Vinyl edition),40.71,https://menartshop.hr/proizvod/the-singles-red-white-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/b65fc9fd-033c-40d4-90cb-20e06d0adbea.png,Novo,Novo,LP
Echo (2025 Red Vinyl edition),42.70,https://menartshop.hr/proizvod/echo-2025-red-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/52b06011-2dc4-4d34-a6b3-0306d1da17c2.png,Novo,Novo,LP
Ma Io Sono Fuoco (Blue Vinyl),29.95,https://menartshop.hr/proizvod/ma-io-sono-fuoco-blue-vinyl/,https://menartshop.hr/app/uploads/2025/11/29c1cd5d-b4a5-4520-95af-20e4eccaefbd.png,Novo,Novo,LP
Buckingham Nicks (2025 Remastered Baby Blue Vinyl edition),29.95,https://menartshop.hr/proizvod/buckingham-nicks-2025-remastered-baby-blue-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/7d6f4787-517b-4ac0-9968-4823cb5f7abc.png,Novo,Novo,LP
Forever (25th Anniversary) (Limited Edition) (Red W/ Black Marble Vinyl),27.20,https://menartshop.hr/proizvod/forever-25th-anniversary-limited-edition-red-w-black-marble-vinyl/,https://menartshop.hr/app/uploads/2025/11/e9446d1e-f4fc-4b92-8ae5-8b12e5dc0d8c.png,Novo,Novo,LP
Muse (Colour Vinyl),55.50,https://menartshop.hr/proizvod/muse-colour-vinyl/,https://menartshop.hr/app/uploads/2025/11/ff9cfb45-a924-4f84-b3c7-6ddf2ff07ee3.png,Novo,Novo,LP
As You Were (NAD 2025 Zoetrope Vinyl edition,33.25,https://menartshop.hr/proizvod/as-you-were-nad-2025-zoetrope-vinyl-edition/,https://menartshop.hr/app/uploads/2025/11/5556506a-b3e6-4eac-aeec-35df9d722a0d.png,Novo,Novo,LP
We Are Born  (180g vinyl),22.83,https://menartshop.hr/proizvod/we-are-born-180g-vinyl/,https://menartshop.hr/app/uploads/2025/11/1397dcc0-5b2c-4ffc-9bca-cf0465313315.png,Novo,Novo,LP
Piano Man  (180g legacy vinyl),22.83,https://menartshop.hr/proizvod/piano-man-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/4feab050-d6ac-434d-9502-9f134fb19acb.png,Novo,Novo,LP
Are You Experienced – 180g legacy vinyl,34.76,https://menartshop.hr/proizvod/are-you-experienced-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/3eda3741-51e3-4032-8735-0cb75fe461e3.png,Novo,Novo,LP
In A Silent Way  (180g legacy vinyl),19.66,https://menartshop.hr/proizvod/in-a-silent-way-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/02db2029-eb63-4058-8f62-dc00c5e37bb5.png,Novo,Novo,LP
Live At River Plate  (red vinyl),42.70,https://menartshop.hr/proizvod/live-at-river-plate-red-vinyl/,https://menartshop.hr/app/uploads/2025/11/6266f0d2-f44e-4da4-bd0b-822d6be882e5.png,Novo,Novo,LP
Lady In Satin  (remaster lp booklet),4.85,https://menartshop.hr/proizvod/lady-in-satin-remaster-lp-booklet/,https://menartshop.hr/app/uploads/2025/11/4d28c02d-ee78-4a58-ab2f-83b257ad8b9f.png,Novo,Novo,LP
Aha Shake Heartbreak  (180g vinyl +mp3 download code),30.78,https://menartshop.hr/proizvod/aha-shake-heartbreak-180g-vinyl-mp3-download-code/,https://menartshop.hr/app/uploads/2025/11/c5598d67-548f-42ef-8358-443313951193.png,Novo,Novo,LP
Boney M.-Love For Sale (high-resolution mastering) LP,20.86,https://menartshop.hr/proizvod/boney-m-love-for-sale-high-resolution-mastering-lp/,https://menartshop.hr/app/uploads/2025/11/cfd690ed-2803-4455-a76e-678c866b6c74.png,Novo,Novo,LP
Santana 1  (180g legacy vinyl),22.83,https://menartshop.hr/proizvod/santana-1-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/092cedfe-143c-4c52-9b8a-54e4e4d66116.png,Novo,Novo,LP
Electric Ladyland  (180g legacy vinyl),40.71,https://menartshop.hr/proizvod/electric-ladyland-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/a8d4c42e-4789-44d5-981d-dacf92f61529.png,Novo,Novo,LP
Sketches Of Spain  (180g legacy vinyl),19.66,https://menartshop.hr/proizvod/sketches-of-spain-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/c1e6e23c-52c1-432c-b612-ad3db3f2b144.png,Novo,Novo,LP
Nebraska  (RSD vinyl),26.81,https://menartshop.hr/proizvod/nebraska-rsd-vinyl/,https://menartshop.hr/app/uploads/2025/11/7e10eb48-a25d-4774-807a-ec4a2f070ab2.png,Novo,Novo,LP
Čovek Koji Ima Obaveze Lp,17.12,https://menartshop.hr/proizvod/covek-koji-ima-obaveze-lp/,https://menartshop.hr/app/uploads/2025/11/9bdf8ca5-a529-4b4e-b408-49fb494831cb.png,Novo,Novo,LP
At Newport 1956 Complete  (remaster lp booklet),6.63,https://menartshop.hr/proizvod/at-newport-1956-complete-remaster-lp-booklet/,https://menartshop.hr/app/uploads/2025/11/3e8dcfff-3aa6-4bcb-9106-53d6cfaf0f52.png,Novo,Novo,LP
HITCHHIKER LP,30.65,https://menartshop.hr/proizvod/hitchhiker-lp/,https://menartshop.hr/app/uploads/2025/11/19c01285-c6df-4eb3-bcd4-0bf77660549c.png,Novo,Novo,LP
Tuscaloosa Live Lp,29.99,https://menartshop.hr/proizvod/tuscaloosa-live-lp/,https://menartshop.hr/app/uploads/2025/11/c9d495a5-d530-493e-b952-bc7137e51694.png,Novo,Novo,LP
Colorado 2Lp + 7” Single,39.68,https://menartshop.hr/proizvod/colorado-2lp-7-single/,https://menartshop.hr/app/uploads/2025/11/6a199892-5efc-49db-8617-b14d6f686909.png,Novo,Novo,LP
Father Of All… Lp,19.95,https://menartshop.hr/proizvod/father-of-all-lp/,https://menartshop.hr/app/uploads/2025/11/704a09f3-13b7-496c-9112-a21a386676e0.png,Novo,Novo,LP
Father Of All…(Red) Lp,29.70,https://menartshop.hr/proizvod/father-of-all-red-lp/,https://menartshop.hr/app/uploads/2025/11/f4023c0f-d3b3-4de6-9e0a-c5e8e1a09fd1.png,Novo,Novo,LP
Dick Tracy (RSD 2020) – Vinyl,23.76,https://menartshop.hr/proizvod/dick-tracy-rsd-2020-vinyl/,https://menartshop.hr/app/uploads/2025/11/eaa97380-2140-43d6-95a1-294bfcab4ea7.png,Novo,Novo,LP
Live In Seattle 1970 (Grey Marble Vinyl),26.00,https://menartshop.hr/proizvod/live-in-seattle-1970-grey-marble-vinyl/,https://menartshop.hr/app/uploads/2025/11/88c771e4-6db6-4a6b-85f5-46ff6c43c9d1.png,Novo,Novo,LP
Live 1979 At Towson Center (Red Vinyl),34.10,https://menartshop.hr/proizvod/live-1979-at-towson-center-red-vinyl/,https://menartshop.hr/app/uploads/2025/11/d1f082db-fd85-4e9d-ba2f-67552b644717.png,Novo,Novo,LP
Live In New Orleans 1994 (Natural Clear Vinyl),27.49,https://menartshop.hr/proizvod/live-in-new-orleans-1994-natural-clear-vinyl/,https://menartshop.hr/app/uploads/2025/11/5239b74e-aed0-49d0-a3be-ed4c322a4ebd.png,Novo,Novo,LP
Sick With Love /She Got It Together  (RSD vinyl),22.83,https://menartshop.hr/proizvod/sick-with-love-she-got-it-together-rsd-vinyl/,https://menartshop.hr/app/uploads/2025/11/4e3bd8cc-0f31-4d22-8b97-0dc2ee5848db.png,Novo,Novo,LP
Grandaddy-Last Place (limited brown vinyl) LP,22.83,https://menartshop.hr/proizvod/grandaddy-last-place-limited-brown-vinyl-lp/,https://menartshop.hr/app/uploads/2025/11/43287f5a-d47d-43f3-aeaa-7d80ac952247.png,Novo,Novo,LP
Triplicate (180g vinyl),54.61,https://menartshop.hr/proizvod/triplicate-180g-vinyl/,https://menartshop.hr/app/uploads/2025/11/4c23d6e3-bad0-4e09-a860-8020553a5d68.png,Novo,Novo,LP
Spirit  (180g lp +mp3 download code),34.76,https://menartshop.hr/proizvod/spirit-180g-lp-mp3-download-code/,https://menartshop.hr/app/uploads/2025/11/7eaf8a79-7552-4270-9782-56effae41285.png,Novo,Novo,LP
Nightflight To Venus (high-resolution mastering) LP,20.86,https://menartshop.hr/proizvod/nightflight-to-venus-high-resolution-mastering-lp/,https://menartshop.hr/app/uploads/2025/11/54486dcb-282d-44c0-be8e-3843b52592af.png,Novo,Novo,LP
Battle Studies (180g vinyl),34.76,https://menartshop.hr/proizvod/battle-studies-180g-vinyl/,https://menartshop.hr/app/uploads/2025/11/954fb868-2461-444f-8985-5c0c69177fd8.png,Novo,Novo,LP
Heavier Things (180g vinyl) LP,22.83,https://menartshop.hr/proizvod/heavier-things-180g-vinyl-lp/,https://menartshop.hr/app/uploads/2025/11/95ce35fd-d03c-461b-9610-27bb8eca09ea.png,Novo,Novo,LP
Childrens Album (RSD vinyl) LP,22.83,https://menartshop.hr/proizvod/childrens-album-rsd-vinyl-lp/,https://menartshop.hr/app/uploads/2025/11/28707fd6-26e0-4e0d-a9d4-5b86de72405a.png,Novo,Novo,LP
Lazarus  (180g lp +mp3 download code),54.61,https://menartshop.hr/proizvod/lazarus-180g-lp-mp3-download-code/,https://menartshop.hr/app/uploads/2025/11/0c01efe0-6aef-4caa-a2e9-0ea0d768944b.png,Novo,Novo,LP
Live In Perth 2005 (RSD vinyl),24.82,https://menartshop.hr/proizvod/live-in-perth-2005-rsd-vinyl/,https://menartshop.hr/app/uploads/2025/11/df54fa33-94a2-499e-b0f2-3e5b4615d989.png,Novo,Novo,LP
Greatest Hits  (180g legacy vinyl),30.78,https://menartshop.hr/proizvod/greatest-hits-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/7d8e2880-bf24-41c5-b454-9f9404a0ff16.png,Novo,Novo,LP
Stand  (180g legacy vinyl),24.82,https://menartshop.hr/proizvod/stand-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/ecaa198c-5393-4fd5-ad24-4fd9d6916278.png,Novo,Novo,LP
"Funny, How Sweet Co Co Can Be (New Vinyl",22.83,https://menartshop.hr/proizvod/funny-how-sweet-co-co-can-be-new-vinyl/,https://menartshop.hr/app/uploads/2025/11/9f4c6d07-268a-492c-8f9b-cadf49ea8395.png,Novo,Novo,LP
Youth And Young Manhood  (180g legacy vinyl),30.78,https://menartshop.hr/proizvod/youth-and-young-manhood-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/78b14c58-6888-414b-8617-cacac8afd4f7.png,Novo,Novo,LP
Legalize It  (180g legacy vinyl),26.81,https://menartshop.hr/proizvod/legalize-it-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/7e73eef2-2be1-4716-8757-34add9e2fe56.png,Novo,Novo,LP
Elvis 56 (180g legacy vinyl),26.82,https://menartshop.hr/proizvod/elvis-56-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/02c81088-fd30-4d86-a855-507c5fd3c7c3.png,Novo,Novo,LP
Songs In A Minor  (180g legacy vinyl),26.81,https://menartshop.hr/proizvod/songs-in-a-minor-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/2f5bf221-586c-4a81-9504-163ecf1f01b7.png,Novo,Novo,LP
101 – Live 1989  (180g vinyl +photo booklet),40.71,https://menartshop.hr/proizvod/101-live-1989-180g-vinyl-photo-booklet/,https://menartshop.hr/app/uploads/2025/11/4aeb0b91-5089-4cc2-b7c9-e5b634d6cc1f.png,Novo,Novo,LP
Speak And Spell  (180g legacy vinyl),26.81,https://menartshop.hr/proizvod/speak-and-spell-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/9d8a7050-e81c-4f68-a0f4-475f5b81f241.png,Novo,Novo,LP
A Broken Frame  (180g legacy vinyl),26.80,https://menartshop.hr/proizvod/a-broken-frame-180g-legacy-vinyl-2/,https://menartshop.hr/app/uploads/2025/11/a840b07e-b7b8-4e08-98fd-e6c152a93b3c.png,Novo,Novo,LP
Fallen Angels  (140g lp +mp3 download code),22.83,https://menartshop.hr/proizvod/fallen-angels-140g-lp-mp3-download-code/,https://menartshop.hr/app/uploads/2025/11/21f70c97-0f00-4b26-9955-60a3971bbe34.png,Novo,Novo,LP
Smash Hits  (RSD vinyl),18.87,https://menartshop.hr/proizvod/smash-hits-rsd-vinyl/,https://menartshop.hr/app/uploads/2025/11/f591d004-0775-407b-82f0-9e9ae126444f.png,Novo,Novo,LP
Songs From A Room  (180g legacy vinyl),22.83,https://menartshop.hr/proizvod/songs-from-a-room-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/7d6dce90-d523-4974-a2f9-50c139da79b8.png,Novo,Novo,LP
A New World Record  (180g legacy vinyl),22.83,https://menartshop.hr/proizvod/a-new-world-record-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/e7c76787-edf8-49f9-b35d-f2a65b7e7f1a.png,Novo,Novo,LP
Eldorado A Symphony – Vinyl,24.10,https://menartshop.hr/proizvod/eldorado-a-symphony-vinyl/,https://menartshop.hr/app/uploads/2025/11/09e4e0f8-ab8a-4ed3-ae09-6f3f84b679d2.png,Novo,Novo,LP
Enter The Wu-Tang  (180g legacy vinyl),23.62,https://menartshop.hr/proizvod/enter-the-wu-tang-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/7d7cb708-c317-4783-978e-6b60fd0de77f.png,Novo,Novo,LP
Blonde On Blonde  (180g legacy vinyl),30.78,https://menartshop.hr/proizvod/blonde-on-blonde-180g-legacy-vinyl/,https://menartshop.hr/app/uploads/2025/11/aed55b89-d986-4222-89de-85922fc1f217.png,Novo,Novo,LP
